,LSOA21CD,imd25_rank,led25_rank,imd19_score,led19_score,grid_id,train_test
3001,E01003190,4649,11573,34.703,24.453,13,train
3002,E01003191,7414,16135,34.906,30.76,13,train
3003,E01003192,3540,10655,48.716,23.698,13,train
3004,E01003193,10458,8691,31.206,32.714,13,train
3005,E01003194,5758,5570,34.535,28.817,13,train
3006,E01003195,15799,5787,20.602,37.469,13,train
3007,E01003196,4641,11135,42.358,38.984,13,train
3008,E01003197,3284,18261,43.555,29.792,13,train
3009,E01003198,17949,4027,18.605,28.427,13,train
3010,E01003199,24402,8067,13.477,26.52,13,train
3011,E01003200,20974,576,11.58,39.591,13,train
3012,E01003201,9918,3479,28.226,44.659,13,train
3013,E01003202,25828,5538,9.192,41.139,13,train
3014,E01003203,9885,8855,24.646,38.423,13,train
3015,E01003204,12382,8508,20.796,25.141,13,train
3016,E01003205,10666,13248,36.269,31.802,13,train
3017,E01003206,21332,6107,14.285,33.12,13,train
3018,E01003207,8677,6749,36.749,38.373,13,train
3019,E01003209,10160,5794,25.793,32.525,13,train
3020,E01003210,13273,4055,22.25,46.387,13,train
3021,E01003211,13195,3709,23.374,39.251,13,train
3022,E01003212,14887,3471,22.918,42.707,13,train
3023,E01003213,15003,3806,20.821,28.253,13,train
3024,E01003214,9289,4391,26.267,39.472,13,train
3025,E01003215,10792,1839,24.827,50.863,13,train
3026,E01003216,10537,4745,22.725,29.764,13,train
3027,E01003217,17864,9192,20.989,46.628,13,train
3028,E01003218,15603,12598,15.773,35.344,13,train
3029,E01003219,12925,7168,18.336,35.312,13,train
3030,E01003220,10674,5358,25.046,42.053,13,train
3031,E01003221,9109,4849,31.619,40.331,13,train
3032,E01003222,12455,6584,22.103,40.44,13,train
3033,E01003223,13114,6216,16.79,29.96,13,train
3034,E01003224,11124,5720,22.095,45.932,13,train
3035,E01003225,24668,4235,9.432,31.379,13,train
3036,E01003226,20911,2978,16.774,46.946,13,train
3037,E01003227,23943,6994,14.713,42.478,13,train
3038,E01003228,19217,3164,18.146,48.588,13,train
3039,E01003229,6685,11654,32.515,25.833,13,train
3040,E01003230,13181,8983,21.999,27.005,13,train
3041,E01003231,14835,2972,23.637,46.315,13,train
3042,E01003232,23485,5216,12.297,25.535,13,train
3043,E01003233,20189,3841,16.337,41.118,13,train
3044,E01003235,8742,14053,28.429,27.402,13,train
3045,E01003236,5359,8217,36.793,43.09,13,train
3046,E01003237,6560,9847,30.552,33.557,13,train
3047,E01003238,6195,12811,36.619,30.341,13,train
3048,E01003239,7347,16536,34.432,39.317,13,train
3049,E01003240,7176,13676,32.442,32.538,13,train
3050,E01003241,8662,11823,33.099,24.835,13,train
3051,E01003243,5807,5956,37.508,40.253,13,train
3052,E01003244,9151,7474,29.181,21.829,13,train
3053,E01003245,7280,12118,35.294,26.482,13,train
3054,E01003246,10787,10003,40.956,42.659,13,train
3055,E01003247,16407,4162,18.036,48.066,13,train
3056,E01003248,7295,8400,30.754,31.354,13,train
3057,E01003249,13306,21163,24.548,19.37,13,train
3058,E01003251,5601,6887,28.185,24.938,13,train
3059,E01003252,4584,6056,39.521,26.846,13,train
3060,E01003253,5923,3801,35.924,27.873,13,train
3061,E01003254,20123,3349,12.229,41.865,9,train
3062,E01003255,11279,3028,17.513,41.429,9,train
3063,E01003256,7146,7601,30.358,28.871,9,train
3064,E01003257,14362,7606,21.897,27.904,9,train
3065,E01003258,10355,19593,31.215,18.645,9,train
3066,E01003259,13242,6096,21.089,35.295,9,train
3067,E01003260,20083,5936,14.438,26.687,9,train
3068,E01003261,21119,5217,15.644,37.066,13,train
3069,E01003262,17407,7863,19.131,39.183,13,train
3070,E01003263,8599,10497,28.062,25.111,13,train
3071,E01003264,12956,13006,26.433,23.044,13,train
3072,E01003265,8190,9415,29.476,31.704,13,train
3073,E01003266,6087,15916,39.337,20.286,13,train
3074,E01003267,9317,14554,35.121,27.515,13,train
3075,E01003268,12978,3533,22.889,39.126,13,train
3076,E01003269,13486,11966,27.67,25.154,13,train
3077,E01003270,20762,4894,11.532,29.345,13,train
3078,E01003271,26168,10137,8.783,25.721,13,train
3079,E01003272,15014,3202,18.848,44.706,13,train
3080,E01003273,17323,2595,17.073,35.68,13,train
3081,E01003274,13459,3403,17.032,30.531,13,train
3082,E01003275,8622,14174,30.622,21.689,13,train
3083,E01003276,18543,4192,20.711,34.885,13,train
3084,E01003277,16446,6370,22.253,33.957,13,train
3085,E01003278,11972,2449,26.151,38.335,13,train
3086,E01003279,18746,3020,16.265,43.559,13,train
3087,E01003280,10701,11837,26.957,24.842,13,train
3088,E01003281,20902,4300,17.245,32.806,13,train
3089,E01003282,14588,3317,23.443,31.197,13,train
3090,E01003283,19957,2308,11.31,45.985,13,train
3091,E01003284,16099,4150,19.337,39.464,13,train
3092,E01003285,18554,6988,13.687,32.009,13,train
3093,E01003286,8987,17864,30.194,25.218,13,train
3094,E01003287,21330,1251,12.552,38.545,13,train
3095,E01003288,8878,11351,30.802,36.885,13,train
3096,E01003290,3734,5699,45.854,34.015,13,train
3097,E01003291,3983,12042,44.99,25.03,13,train
3098,E01003292,12126,6542,20.574,38.54,13,train
3099,E01003293,9713,2721,28.053,45.457,13,train
3100,E01003295,9322,5775,29.292,48.528,13,train
3101,E01003297,10358,7068,29.363,36.754,13,train
3102,E01003298,8490,8186,32.141,25.222,13,train
3103,E01003299,9031,3053,32.981,46.557,13,train
3104,E01003300,6148,7889,33.853,24.924,13,train
3105,E01003301,18349,9960,25.746,40.889,13,train
3106,E01003302,8220,11317,31.65,27.465,13,train
3107,E01003303,4986,5130,40.126,37.662,13,train
3108,E01003304,8567,8270,35.961,49.793,13,train
3109,E01003305,9611,9650,43.327,39.291,13,train
3110,E01003307,17818,5736,19.336,39.216,13,train
3111,E01003308,12465,3725,23.433,41.216,13,train
3112,E01003309,6895,9433,32.138,27.144,13,train
3113,E01003310,8588,7441,29.569,31.264,13,train
3114,E01003311,18259,3105,17.357,43.571,13,train
3115,E01003312,17414,7455,17.586,33.712,13,train
3116,E01003313,5660,17047,35.351,24.651,13,train
3117,E01003314,18083,5398,17.09,42.654,13,train
3118,E01003315,11987,3171,27.35,46.607,13,train
3119,E01003316,19283,3103,17.224,44.322,13,train
3120,E01003318,454,697,47.114,60.311,13,train
3121,E01003319,5581,6062,31.239,38.391,13,train
3122,E01003320,6145,3616,35.069,34.125,13,train
3123,E01003321,4932,2352,32.198,41.369,13,train
3124,E01003322,11297,1939,24.37,48.818,13,train
3125,E01003323,10798,3285,34.133,51.597,13,train
3126,E01003324,9192,2470,37.075,45.637,13,train
3127,E01003325,5920,1067,36.329,62.745,13,train
3128,E01003326,13110,8408,28.866,45.203,13,train
3129,E01003327,13684,3293,16.422,38.962,13,train
3130,E01003328,12322,5929,26.287,31.78,9,train
3131,E01003329,17178,7895,19.169,31.654,13,train
3132,E01003330,9521,14293,34.114,30.666,9,train
3133,E01003331,13040,11241,26.871,23.091,9,train
3134,E01003332,13618,13826,27.507,19.098,9,train
3135,E01003333,12014,6821,24.816,46.505,13,train
3136,E01003334,6901,7025,28.809,34.063,13,train
3137,E01003335,5281,10285,33.691,24.944,13,train
3138,E01003336,7330,9216,34.034,26.591,13,train
3139,E01003337,4020,10853,33.273,24.154,13,train
3140,E01003338,6045,7785,34.64,33.187,13,train
3141,E01003339,10546,3751,26.452,36.712,13,train
3142,E01003340,18621,1758,18.948,44.74,13,train
3143,E01003341,20775,4099,20.72,57.059,13,train
3144,E01003342,15845,2291,19.498,40.822,13,train
3145,E01003343,17132,4268,21.817,43.505,13,train
3146,E01003344,14224,3026,19.594,37.657,13,train
3147,E01003345,17369,8865,16.681,32.335,13,train
3148,E01003346,5428,6852,34.426,36.502,13,train
3149,E01003347,1633,18127,44.725,17.89,13,train
3150,E01003348,9081,10544,25.742,31.929,13,train
3151,E01003349,8029,13978,33.222,24.584,13,train
3152,E01003350,6273,13081,33.849,27.25,13,train
3153,E01003351,4832,11652,37.163,46.321,13,train
3154,E01003352,7312,11163,30.959,21.929,13,train
3155,E01003353,15084,10372,21.578,41.508,13,train
3156,E01003354,9873,11039,22.059,34.473,13,train
3157,E01003355,28611,6845,8.667,42.469,8,train
3158,E01003356,28030,6543,5.985,31.034,8,train
3159,E01003357,7317,9015,27.022,27.287,8,train
3160,E01003358,30726,9481,5.46,27.93,8,train
3161,E01003359,19181,5649,16.015,38.683,8,train
3162,E01003360,27636,3764,7.498,33.216,8,train
3163,E01003361,26686,11447,9.475,27.156,4,train
3164,E01003362,32056,19547,8.165,26.303,4,train
3165,E01003363,31623,15018,5.943,18.006,4,train
3166,E01003364,31911,16409,6.669,22.901,4,train
3167,E01003365,32434,18660,6.803,19.418,8,train
3168,E01003366,20257,11980,18.396,36.476,4,train
3169,E01003368,21489,13023,16.576,33.272,8,train
3170,E01003369,23363,3713,12.297,46.526,9,train
3171,E01003370,20154,4253,13.142,40.532,9,train
3172,E01003371,24151,3390,12.515,33.881,8,train
3173,E01003372,12594,10833,26.568,29.217,8,train
3174,E01003373,6429,21492,33.12,16.524,8,train
3175,E01003374,8276,11643,31.166,32.565,8,train
3176,E01003375,12559,6728,19.139,34.275,8,train
3177,E01003376,10273,18382,25.138,23.496,8,train
3178,E01003377,5805,22006,31.291,16.209,8,train
3179,E01003378,14657,14932,18.396,36.531,8,train
3180,E01003379,6642,9210,31.137,34.391,8,train
3181,E01003380,30928,6080,5.789,29.5,4,train
3182,E01003381,29302,4090,7.91,41.671,4,train
3183,E01003382,31555,8066,7.547,36.199,4,train
3184,E01003383,28215,5912,6.668,31.944,8,train
3185,E01003384,30619,6188,8.033,33.793,8,train
3186,E01003385,31265,4753,3.811,29.285,4,train
3187,E01003386,15325,15099,15.919,27.714,8,train
3188,E01003387,11921,13517,30.21,28.736,8,train
3189,E01003388,13199,9990,25.835,28.825,8,train
3190,E01003389,9523,5437,22.957,33.235,8,train
3191,E01003390,4941,4202,33.578,31.653,8,train
3192,E01003391,5539,8360,38.478,19.166,8,train
3193,E01003392,16931,7299,17.066,31.931,8,train
3194,E01003393,16319,3862,14.033,35.599,8,train
3195,E01003394,15784,9729,16.083,32.016,8,train
3196,E01003395,18997,10017,11.9,20.861,8,train
3197,E01003396,20287,2588,12.299,36.944,9,train
3198,E01003397,16375,5752,14.111,31.013,8,train
3199,E01003398,16629,6674,15.226,33.896,8,train
3200,E01003399,28011,6222,9.054,22.204,4,train
3201,E01003400,22090,2519,6.798,30.151,9,train
3202,E01003401,28990,10516,4.061,18.874,9,train
3203,E01003402,30356,5647,4.692,33.75,5,test
3204,E01003403,29986,3305,5.764,31.157,4,train
3205,E01003404,29518,11517,8.846,20.081,4,train
3206,E01003405,11762,16773,25.671,24.309,8,train
3207,E01003406,15022,24764,22.95,21.249,8,train
3208,E01003407,16570,16463,11.858,26.801,8,train
3209,E01003408,22712,12220,11.874,28.335,8,train
3210,E01003409,12238,12437,24.464,35.727,8,train
3211,E01003410,13017,13805,21.572,23.366,8,train
3212,E01003411,15897,12946,16.046,25.982,8,train
3213,E01003412,12583,13715,22.716,21.668,8,train
3214,E01003413,17832,17405,15.38,30.285,8,train
3215,E01003414,19103,15163,13.702,25.37,8,train
3216,E01003415,15449,20071,19.747,32.836,8,train
3217,E01003416,18404,11508,14.135,21.347,8,train
3218,E01003417,26574,14097,9.198,22.763,4,train
3219,E01003418,30418,23429,6.707,20.548,4,train
3220,E01003419,22770,11333,11.324,28.593,4,train
3221,E01003420,27428,12851,9.184,25.702,4,train
3222,E01003421,24116,17281,9.848,13.153,4,train
3223,E01003422,27696,13673,9.163,16.321,4,train
3224,E01003423,29244,8754,5.847,32.547,4,train
3225,E01003424,33419,15055,3.788,27.077,8,train
3226,E01003425,33562,19573,4.046,23.784,8,train
3227,E01003426,28358,10966,10.223,32.63,8,train
3228,E01003427,15222,4554,14.092,37.597,8,train
3229,E01003428,29440,6832,9.369,35.265,8,train
3230,E01003429,18002,14009,14.234,26.905,8,train
3231,E01003430,6276,9172,30.873,19.321,8,train
3232,E01003431,9060,20726,29.36,29.266,8,train
3233,E01003432,6934,22653,40.359,29.245,8,train
3234,E01003433,13083,7106,17.62,26.835,8,train
3235,E01003434,18849,10211,13.002,29.698,8,train
3236,E01003435,16497,12261,17.599,35.104,8,train
3237,E01003436,13988,12588,25.62,32.374,8,train
3238,E01003437,20079,8337,16.002,31.938,8,train
3239,E01003438,11175,11750,26.908,37.553,8,train
3240,E01003439,10923,7647,27.369,51.314,8,train
3241,E01003440,13982,10889,23.077,27.102,8,train
3242,E01003441,11332,11499,22.89,20.737,8,train
3243,E01003442,32973,13785,5.222,15.66,4,train
3244,E01003443,30070,3528,4.549,26.74,4,train
3245,E01003444,30419,8080,5.39,33.249,4,train
3246,E01003445,27774,7446,9.449,23.522,4,train
3247,E01003446,19961,5313,10.115,28.772,4,train
3248,E01003447,10022,7959,24.427,26.845,4,train
3249,E01003448,17813,13415,24.584,50.92,8,train
3250,E01003449,17251,9900,18.476,35.12,8,train
3251,E01003450,11240,14670,28.091,39.576,8,train
3252,E01003451,24621,14698,12.612,31.097,8,train
3253,E01003452,12613,15802,27.017,29.27,8,train
3254,E01003453,13627,11299,24.369,40.974,8,train
3255,E01003454,29258,8220,5.551,20.363,9,train
3256,E01003455,25463,13514,10.995,28.798,9,train
3257,E01003456,20347,5520,12.785,31.813,9,train
3258,E01003457,32394,8878,5.546,35.129,9,train
3259,E01003458,31022,7525,6.013,30.139,9,train
3260,E01003459,19536,17948,16.068,18.111,8,train
3261,E01003460,27201,5165,9.005,20.569,5,test
3262,E01003461,30836,4420,3.716,21.445,5,test
3263,E01003462,31449,8278,6.885,21.146,4,train
3264,E01003463,32360,10816,4.307,26.696,4,train
3265,E01003464,32920,18101,6.098,21.022,5,test
3266,E01003465,32431,11568,4.686,18.627,5,test
3267,E01003466,31959,16469,4.599,21.087,4,train
3268,E01003467,28911,12773,7.121,21.829,4,train
3269,E01003468,31972,14838,4.513,26.062,4,train
3270,E01003469,18065,8188,16.013,27.415,4,train
3271,E01003470,24468,7381,9.521,28.73,4,train
3272,E01003471,28976,12594,8.051,21.045,4,train
3273,E01003472,31950,5818,3.806,30.434,9,train
3274,E01003473,29605,3124,5.269,29.367,9,train
3275,E01003474,32827,10774,4.548,27.064,9,train
3276,E01003476,21129,4399,11.723,27.909,9,train
3277,E01003477,28328,6636,8.595,27.375,9,train
3278,E01003478,31209,8628,6.496,33.922,9,train
3279,E01003479,8705,20586,30.088,23.094,14,train
3280,E01003480,11919,14260,24.019,19.083,13,train
3281,E01003481,9767,15292,28.627,15.493,13,train
3282,E01003483,6403,14643,37.192,16.33,14,train
3283,E01003484,13867,18930,22.723,20.374,14,train
3284,E01003485,13766,18991,24.091,18.997,14,train
3285,E01003486,1781,11956,47.765,21.49,14,train
3286,E01003487,3281,9089,43.594,17.039,14,train
3287,E01003488,4509,11266,40.69,21.35,14,train
3288,E01003489,10315,8633,34.363,25.56,14,train
3289,E01003490,5629,8196,31.017,30.586,14,train
3290,E01003491,5633,2346,29.506,45.903,14,train
3291,E01003492,7769,1121,24.941,43.686,14,train
3292,E01003494,7899,1390,21.333,40.542,14,train
3293,E01003495,10439,3757,17.983,36.284,14,train
3294,E01003496,5969,10855,28.548,18.425,14,train
3295,E01003497,6500,9741,33.279,27.908,14,train
3296,E01003498,5851,12125,33.218,18.682,14,train
3297,E01003499,2888,7689,40.608,34.666,14,train
3298,E01003500,7744,10371,34.325,29.179,14,train
3299,E01003501,6001,12801,36.283,24.057,14,train
3300,E01003502,5872,6384,36.469,36.791,14,train
3301,E01003503,8693,11055,39.386,32.899,14,train
3302,E01003506,4097,10367,45.294,23.583,13,train
3303,E01003507,6085,3117,33.98,50.171,14,train
3304,E01003508,7847,10365,36.928,38.229,14,train
3305,E01003509,4791,4327,35.443,50.915,14,train
3306,E01003511,8676,19179,35.284,21.39,14,train
3307,E01003512,4870,8999,35.298,26.344,14,train
3308,E01003513,8209,15155,22.174,20.376,14,train
3309,E01003514,5023,14189,36.673,21.443,14,train
3310,E01003515,4990,11223,47.7,23.951,13,train
3311,E01003516,4799,5675,39.917,28.578,14,train
3312,E01003517,4495,15413,46.731,26.21,14,train
3313,E01003518,11874,15257,22.636,21.309,14,train
3314,E01003519,8263,10032,29.409,24.425,14,train
3315,E01003520,4301,3269,26.667,27.189,14,train
3316,E01003521,4241,4185,28.488,61.302,14,train
3317,E01003522,5115,4295,31.365,41.69,14,train
3318,E01003523,5375,3936,31.507,31.777,14,train
3319,E01003524,4556,1535,28.552,49.404,14,train
3320,E01003525,5331,3939,30.664,51.26,14,train
3321,E01003526,6470,1966,30.073,36.339,14,train
3322,E01003527,10405,2888,19.947,37.79,14,train
3323,E01003528,4607,13781,30.372,21.134,14,train
3324,E01003529,8090,3609,23.37,31.17,14,train
3325,E01003530,9479,8915,21.945,23.696,14,train
3326,E01003531,6739,3932,29.192,32.977,14,train
3327,E01003532,10293,2122,25.259,42.094,14,train
3328,E01003533,9528,5985,27.567,38.197,14,train
3329,E01003534,6402,2909,25.169,35.745,14,train
3330,E01003535,2420,12052,42.56,29.988,14,train
3331,E01003536,6944,5226,29.531,33.755,14,train
3332,E01003537,5774,4095,25.312,42.354,14,train
3333,E01003538,5820,8392,32.047,33.598,14,train
3334,E01003539,7938,3879,27.345,31.985,14,train
3335,E01003540,5262,5042,38.68,41.782,14,train
3336,E01003541,7935,8702,27.163,29.116,14,train
3337,E01003542,5145,11609,32.819,29.95,14,train
3338,E01003543,10918,6338,23.221,26.848,14,train
3339,E01003544,7210,5343,28.703,39.686,14,train
3340,E01003545,8906,15108,27.152,23.977,14,train
3341,E01003546,7141,10555,33.531,25.236,14,train
3342,E01003547,13215,5613,18.936,27.054,14,train
3343,E01003548,8697,8971,22.286,29.231,14,train
3344,E01003549,8171,15196,25.608,25.789,14,train
3345,E01003550,7674,4925,26.959,35.046,14,train
3346,E01003551,5553,6484,34.983,33.738,14,train
3347,E01003552,7082,8955,29.808,37.465,14,train
3348,E01003553,4232,10145,35.838,34.468,14,train
3349,E01003554,11853,5850,21.902,30.873,14,train
3350,E01003555,12760,3627,25.848,36.697,14,train
3351,E01003556,1710,3651,42.29,41.68,14,train
3352,E01003557,4985,3700,36.797,39.492,14,train
3353,E01003558,3594,1223,38.255,36.212,14,train
3354,E01003559,9540,6511,20.714,29.679,14,train
3355,E01003560,8246,7479,28.024,30.008,14,train
3356,E01003561,7471,2615,23.743,28.09,14,train
3357,E01003562,7398,1355,25.879,35.095,14,train
3358,E01003563,9837,7723,27.104,31.88,14,train
3359,E01003564,7364,6997,27.393,29.95,14,train
3360,E01003565,6684,1502,25.412,28.672,14,train
3361,E01003566,3378,4021,30.414,34.787,14,train
3362,E01003567,5393,2742,32.133,32.117,14,train
3363,E01003568,10942,4687,24.045,28.559,14,train
3364,E01003569,7603,3093,27.715,29.686,14,train
3365,E01003570,5776,2889,31.336,35.531,14,train
3366,E01003571,6257,2867,27.983,24.936,14,train
3367,E01003572,5657,1850,27.781,24.496,14,train
3368,E01003573,7910,3466,27.069,30.123,14,train
3369,E01003574,7745,6050,29.332,35.71,14,train
3370,E01003575,4681,5190,29.833,25.562,14,train
3371,E01003576,1824,5913,38.074,29.19,14,train
3372,E01003577,3327,12379,40.868,28.927,14,train
3373,E01003578,3174,1362,26.188,38.35,14,train
3374,E01003579,6676,5492,28.483,37.294,14,train
3375,E01003580,4845,6975,32.832,37.197,14,train
3376,E01003581,5993,3730,26.783,33.625,14,train
3377,E01003582,5027,10264,30.905,30.322,14,train
3378,E01003583,7142,5306,28.482,37.064,14,train
3379,E01003584,10813,3915,29.49,29.165,14,train
3380,E01003585,8215,4576,27.968,29.037,14,train
3381,E01003586,5667,2616,29.95,36.421,14,train
3382,E01003587,5294,9527,28.048,23.644,14,train
3383,E01003588,5830,6918,29.189,30.488,14,train
3384,E01003589,5387,4161,26.805,28.085,14,train
3385,E01003590,4504,6818,38.34,26.257,14,train
3386,E01003591,3323,3354,34.139,38.208,14,train
3387,E01003592,6435,8330,34.378,37.307,14,train
3388,E01003593,7283,12352,32.672,23.801,14,train
3389,E01003594,8614,12070,29.213,26.613,14,train
3390,E01003595,7994,8737,29.76,32.765,14,train
3391,E01003596,7219,9233,25.24,28.03,14,train
3392,E01003597,12648,7274,25.676,27.734,14,train
3393,E01003598,5391,18959,31.237,22.126,14,train
3394,E01003599,6005,6839,31.152,27.226,14,train
3395,E01003600,5098,10262,34.336,27.521,14,train
3396,E01003601,2605,3969,37.186,35.92,14,train
3397,E01003602,6819,2087,26.11,29.069,14,train
3398,E01003603,8333,2795,22.804,34.815,14,train
3399,E01003604,5737,4285,35.681,41.459,14,train
3400,E01003605,5509,6757,29.461,38.208,14,train
3401,E01003607,6665,7403,30.506,31.719,14,train
3402,E01003608,9855,2744,23.936,45.645,14,train
3403,E01003611,4389,12952,31.396,15.606,13,train
3404,E01003615,7563,5911,27.328,33.447,14,train
3405,E01003616,7086,12600,29.41,29.857,14,train
